audio_path,child_id,timepoint,label,prob,pred_label,#_adults,#_children,#_people_background,#_people_interacting,interaction,has_interaction,outcome,task,session,timepoint_norm,multi_child,experiment,prob_bin,confidence
/orcd/scratch/bcs/001/sensein/sails/BIDS_data/final_bids-dataset/derivatives/preprocessed/sub-N3L7A1I2B9/ses-01/beh/sub-N3L7A1I2B9_ses-01_task-dailyroutine_run-09_audio.wav,N3L7A1I2B9,14_month,1,0.1092000156641006,0,0,1,0,1,yes,True,FN,dailyroutine,01,14_month,False,whisper_attn_aug_ptt,"(-0.001, 0.2]",0.8907999843358994
/orcd/scratch/bcs/001/sensein/sails/BIDS_data/final_bids-dataset/derivatives/preprocessed/sub-N3L7A1I2B9/ses-01/beh/sub-N3L7A1I2B9_ses-01_task-motorplay_run-02_audio.wav,N3L7A1I2B9,14_month,0,0.8598175048828125,1,0,1,0,1,yes,True,FP,motorplay,01,14_month,False,whisper_attn_aug_ptt,"(0.8, 1.0]",0.8598175048828125
/orcd/scratch/bcs/001/sensein/sails/BIDS_data/final_bids-dataset/derivatives/preprocessed/sub-N3L7A1I2B9/ses-01/beh/sub-N3L7A1I2B9_ses-01_task-generalsocialcommunicationinteraction_run-54_audio.wav,N3L7A1I2B9,14_month,1,0.1437644213438034,0,3,1,0,1,yes,True,FN,generalsocialcommunicationinteraction,01,14_month,False,whisper_attn_aug_ptt,"(-0.001, 0.2]",0.8562355786561966
/orcd/scratch/bcs/001/sensein/sails/BIDS_data/final_bids-dataset/derivatives/preprocessed/sub-Z3H6O7C3O9/ses-02/beh/sub-Z3H6O7C3O9_ses-02_task-other_run-01_audio.wav,Z3H6O7C3O9,36_month,0,0.8561223745346069,1,0,2,0,0,no,False,FP,other,02,36_month,True,whisper_attn_aug_ptt,"(0.8, 1.0]",0.8561223745346069
/orcd/scratch/bcs/001/sensein/sails/BIDS_data/final_bids-dataset/derivatives/preprocessed/sub-N3L7A1I2B9/ses-01/beh/sub-N3L7A1I2B9_ses-01_task-dailyroutine_run-25_audio.wav,N3L7A1I2B9,14_month,1,0.1597973406314849,0,0,1,0,1,yes,True,FN,dailyroutine,01,14_month,False,whisper_attn_aug_ptt,"(-0.001, 0.2]",0.8402026593685151
/orcd/scratch/bcs/001/sensein/sails/BIDS_data/final_bids-dataset/derivatives/preprocessed/sub-C0O6X3N5Y7/ses-01/beh/sub-C0O6X3N5Y7_ses-01_task-generalsocialcommunicationinteraction_run-07_audio.wav,C0O6X3N5Y7,14_month,0,0.8305007219314575,1,1,1,0,2,yes,True,FP,generalsocialcommunicationinteraction,01,14_month,False,whisper_attn_aug_ptt,"(0.8, 1.0]",0.8305007219314575
/orcd/scratch/bcs/001/sensein/sails/BIDS_data/final_bids-dataset/derivatives/preprocessed/sub-N3L7A1I2B9/ses-01/beh/sub-N3L7A1I2B9_ses-01_task-generalsocialcommunicationinteraction_run-31_audio.wav,N3L7A1I2B9,14_month,1,0.1792836338281631,0,0,1,1,1,yes,True,FN,generalsocialcommunicationinteraction,01,14_month,False,whisper_attn_aug_ptt,"(-0.001, 0.2]",0.8207163661718369
/orcd/scratch/bcs/001/sensein/sails/BIDS_data/final_bids-dataset/derivatives/preprocessed/sub-C0O6X3N5Y7/ses-01/beh/sub-C0O6X3N5Y7_ses-01_task-toyplay_run-09_audio.wav,C0O6X3N5Y7,14_month,1,0.2035732269287109,0,0,1,0,1,yes,True,FN,toyplay,01,14_month,False,whisper_attn_aug_ptt,"(0.2, 0.4]",0.7964267730712891
/orcd/scratch/bcs/001/sensein/sails/BIDS_data/final_bids-dataset/derivatives/preprocessed/sub-N3L7A1I2B9/ses-01/beh/sub-N3L7A1I2B9_ses-01_task-generalsocialcommunicationinteraction_run-14_audio.wav,N3L7A1I2B9,14_month,0,0.7957665324211121,1,0,1,0,1,yes,True,FP,generalsocialcommunicationinteraction,01,14_month,False,whisper_attn_aug_ptt,"(0.6, 0.8]",0.7957665324211121
/orcd/scratch/bcs/001/sensein/sails/BIDS_data/final_bids-dataset/derivatives/preprocessed/sub-D4Y7P4G2V4/ses-02/beh/sub-D4Y7P4G2V4_ses-02_task-generalsocialcommunicationinteraction_run-02_audio.wav,D4Y7P4G2V4,36_month,0,0.791506826877594,1,1,1,0,2,yes,True,FP,generalsocialcommunicationinteraction,02,36_month,False,whisper_attn_aug_ptt,"(0.6, 0.8]",0.791506826877594
/orcd/scratch/bcs/001/sensein/sails/BIDS_data/final_bids-dataset/derivatives/preprocessed/sub-C0O6X3N5Y7/ses-01/beh/sub-C0O6X3N5Y7_ses-01_task-toyplay_run-08_audio.wav,C0O6X3N5Y7,14_month,1,0.223415657877922,0,0,1,0,0,no,False,FN,toyplay,01,14_month,False,whisper_attn_aug_ptt,"(0.2, 0.4]",0.7765843421220779
/orcd/scratch/bcs/001/sensein/sails/BIDS_data/final_bids-dataset/derivatives/preprocessed/sub-C1G1X2G4C6/ses-01/beh/sub-C1G1X2G4C6_ses-01_task-motorplay_run-01_audio.wav,C1G1X2G4C6,14_month,0,0.7744231224060059,1,3,3,-1,1,yes,True,FP,motorplay,01,14_month,True,whisper_attn_aug_ptt,"(0.6, 0.8]",0.7744231224060059
/orcd/scratch/bcs/001/sensein/sails/BIDS_data/final_bids-dataset/derivatives/preprocessed/sub-C0O6X3N5Y7/ses-01/beh/sub-C0O6X3N5Y7_ses-01_task-toyplay_run-14_audio.wav,C0O6X3N5Y7,14_month,0,0.7598781585693359,1,0,1,0,2,yes,True,FP,toyplay,01,14_month,False,whisper_attn_aug_ptt,"(0.6, 0.8]",0.7598781585693359
/orcd/scratch/bcs/001/sensein/sails/BIDS_data/final_bids-dataset/derivatives/preprocessed/sub-D8G5K7I0D6/ses-01/beh/sub-D8G5K7I0D6_ses-01_task-toyplay_run-04_audio.wav,D8G5K7I0D6,14_month,0,0.7448641061782837,1,0,1,0,1,yes,True,FP,toyplay,01,14_month,False,whisper_attn_aug_ptt,"(0.6, 0.8]",0.7448641061782837
/orcd/scratch/bcs/001/sensein/sails/BIDS_data/final_bids-dataset/derivatives/preprocessed/sub-Z3H6O7C3O9/ses-02/beh/sub-Z3H6O7C3O9_ses-02_task-generalsocialcommunicationinteraction_run-01_audio.wav,Z3H6O7C3O9,36_month,0,0.7366534471511841,1,0,1,1,1,yes,True,FP,generalsocialcommunicationinteraction,02,36_month,False,whisper_attn_aug_ptt,"(0.6, 0.8]",0.7366534471511841
/orcd/scratch/bcs/001/sensein/sails/BIDS_data/final_bids-dataset/derivatives/preprocessed/sub-L4M8P2T7S0/ses-01/beh/sub-L4M8P2T7S0_ses-01_task-generalsocialcommunicationinteraction_run-02_audio.wav,L4M8P2T7S0,14_month,1,0.2683314085006714,0,0,1,0,1,yes,True,FN,generalsocialcommunicationinteraction,01,14_month,False,whisper_attn_aug_ptt,"(0.2, 0.4]",0.7316685914993286
/orcd/scratch/bcs/001/sensein/sails/BIDS_data/final_bids-dataset/derivatives/preprocessed/sub-N3L7A1I2B9/ses-01/beh/sub-N3L7A1I2B9_ses-01_task-dailyroutine_run-23_audio.wav,N3L7A1I2B9,14_month,1,0.2753135859966278,0,0,1,0,1,yes,True,FN,dailyroutine,01,14_month,False,whisper_attn_aug_ptt,"(0.2, 0.4]",0.7246864140033722
/orcd/scratch/bcs/001/sensein/sails/BIDS_data/final_bids-dataset/derivatives/preprocessed/sub-L4M8P2T7S0/ses-02/beh/sub-L4M8P2T7S0_ses-02_task-specialoccasion_run-01_audio.wav,L4M8P2T7S0,36_month,0,0.7210696339607239,1,0,2,0,0,no,False,FP,specialoccasion,02,36_month,True,whisper_attn_aug_ptt,"(0.6, 0.8]",0.7210696339607239
/orcd/scratch/bcs/001/sensein/sails/BIDS_data/final_bids-dataset/derivatives/preprocessed/sub-N3L7A1I2B9/ses-01/beh/sub-N3L7A1I2B9_ses-01_task-generalsocialcommunicationinteraction_run-67_audio.wav,N3L7A1I2B9,14_month,1,0.2799919545650482,0,1,1,0,1,yes,True,FN,generalsocialcommunicationinteraction,01,14_month,False,whisper_attn_aug_ptt,"(0.2, 0.4]",0.7200080454349518
/orcd/scratch/bcs/001/sensein/sails/BIDS_data/final_bids-dataset/derivatives/preprocessed/sub-D4Y7P4G2V4/ses-01/beh/sub-D4Y7P4G2V4_ses-01_task-motorplay_run-01_audio.wav,D4Y7P4G2V4,14_month,1,0.2917823195457458,0,0,4,0,2,yes,True,FN,motorplay,01,14_month,True,whisper_attn_aug_ptt,"(0.2, 0.4]",0.7082176804542542
/orcd/scratch/bcs/001/sensein/sails/BIDS_data/final_bids-dataset/derivatives/preprocessed/sub-C1G1X2G4C6/ses-01/beh/sub-C1G1X2G4C6_ses-01_task-socialroutine_run-01_audio.wav,C1G1X2G4C6,14_month,1,0.2926390171051025,0,1,1,0,1,yes,True,FN,socialroutine,01,14_month,False,whisper_attn_aug_ptt,"(0.2, 0.4]",0.7073609828948975
/orcd/scratch/bcs/001/sensein/sails/BIDS_data/final_bids-dataset/derivatives/preprocessed/sub-G3D3S2N7W8/ses-01/beh/sub-G3D3S2N7W8_ses-01_task-toyplay_run-02_audio.wav,G3D3S2N7W8,14_month,1,0.3047234714031219,0,1,1,0,1,yes,True,FN,toyplay,01,14_month,False,whisper_attn_aug_ptt,"(0.2, 0.4]",0.695276528596878
