audio_path,child_id,timepoint,label,prob,pred_label,#_adults,#_children,#_people_background,#_people_interacting,interaction,has_interaction,outcome,task,session,timepoint_norm,multi_child,experiment,prob_bin,confidence
/orcd/scratch/bcs/001/sensein/sails/BIDS_data/final_bids-dataset/derivatives/preprocessed/sub-Y4W4H9A8X5/ses-02/beh/sub-Y4W4H9A8X5_ses-02_task-other_run-01_audio.wav,Y4W4H9A8X5,36_month,0,0.9975427389144896,1,2,5,2,1,yes,True,FP,other,02,36_month,True,wavlm_attn_lw,"(0.8, 1.0]",0.9975427389144896
/orcd/scratch/bcs/001/sensein/sails/BIDS_data/final_bids-dataset/derivatives/preprocessed/sub-D8G5K7I0D6/ses-01/beh/sub-D8G5K7I0D6_ses-01_task-motorplay_run-01_audio.wav,D8G5K7I0D6,14_month,0,0.9974930286407472,1,0,1,0,1,yes,True,FP,motorplay,01,14_month,False,wavlm_attn_lw,"(0.8, 1.0]",0.9974930286407472
/orcd/scratch/bcs/001/sensein/sails/BIDS_data/final_bids-dataset/derivatives/preprocessed/sub-F3N4H0K1Z1/ses-01/beh/sub-F3N4H0K1Z1_ses-01_task-dailyroutine_run-05_audio.wav,F3N4H0K1Z1,14_month,0,0.9970003962516784,1,0,2,0,0,no,False,FP,dailyroutine,01,14_month,True,wavlm_attn_lw,"(0.8, 1.0]",0.9970003962516784
/orcd/scratch/bcs/001/sensein/sails/BIDS_data/final_bids-dataset/derivatives/preprocessed/sub-D8G5K7I0D6/ses-01/beh/sub-D8G5K7I0D6_ses-01_task-toyplay_run-03_audio.wav,D8G5K7I0D6,14_month,0,0.9964717626571656,1,0,1,0,1,yes,True,FP,toyplay,01,14_month,False,wavlm_attn_lw,"(0.8, 1.0]",0.9964717626571656
/orcd/scratch/bcs/001/sensein/sails/BIDS_data/final_bids-dataset/derivatives/preprocessed/sub-D4Y7P4G2V4/ses-01/beh/sub-D4Y7P4G2V4_ses-01_task-motorplay_run-10_audio.wav,D4Y7P4G2V4,14_month,0,0.9950892329216005,1,0,3,1,2,yes,True,FP,motorplay,01,14_month,True,wavlm_attn_lw,"(0.8, 1.0]",0.9950892329216005
/orcd/scratch/bcs/001/sensein/sails/BIDS_data/final_bids-dataset/derivatives/preprocessed/sub-Y4W4H9A8X5/ses-02/beh/sub-Y4W4H9A8X5_ses-02_task-other_run-02_audio.wav,Y4W4H9A8X5,36_month,0,0.9949197173118592,1,2,1,-1,1,yes,True,FP,other,02,36_month,False,wavlm_attn_lw,"(0.8, 1.0]",0.9949197173118592
/orcd/scratch/bcs/001/sensein/sails/BIDS_data/final_bids-dataset/derivatives/preprocessed/sub-T2H0J0N2Z5/ses-01/beh/sub-T2H0J0N2Z5_ses-01_task-other_run-01_audio.wav,T2H0J0N2Z5,14_month,0,0.9946807026863098,1,0,1,0,0,no,False,FP,other,01,14_month,False,wavlm_attn_lw,"(0.8, 1.0]",0.9946807026863098
/orcd/scratch/bcs/001/sensein/sails/BIDS_data/final_bids-dataset/derivatives/preprocessed/sub-F3N4H0K1Z1/ses-01/beh/sub-F3N4H0K1Z1_ses-01_task-generalsocialcommunicationinteraction_run-05_audio.wav,F3N4H0K1Z1,14_month,0,0.9941555261611938,1,0,1,0,1,yes,True,FP,generalsocialcommunicationinteraction,01,14_month,False,wavlm_attn_lw,"(0.8, 1.0]",0.9941555261611938
/orcd/scratch/bcs/001/sensein/sails/BIDS_data/final_bids-dataset/derivatives/preprocessed/sub-D4Y7P4G2V4/ses-01/beh/sub-D4Y7P4G2V4_ses-01_task-toyplay_run-01_audio.wav,D4Y7P4G2V4,14_month,0,0.9938235282897948,1,0,2,0,1,yes,True,FP,toyplay,01,14_month,True,wavlm_attn_lw,"(0.8, 1.0]",0.9938235282897948
/orcd/scratch/bcs/001/sensein/sails/BIDS_data/final_bids-dataset/derivatives/preprocessed/sub-C0O6X3N5Y7/ses-01/beh/sub-C0O6X3N5Y7_ses-01_task-generalsocialcommunicationinteraction_run-07_audio.wav,C0O6X3N5Y7,14_month,0,0.9937394857406616,1,1,1,0,2,yes,True,FP,generalsocialcommunicationinteraction,01,14_month,False,wavlm_attn_lw,"(0.8, 1.0]",0.9937394857406616
/orcd/scratch/bcs/001/sensein/sails/BIDS_data/final_bids-dataset/derivatives/preprocessed/sub-L7Z6Q2U6Y6/ses-01/beh/sub-L7Z6Q2U6Y6_ses-01_task-dailyroutine_run-02_audio.wav,L7Z6Q2U6Y6,14_month,0,0.9936336278915404,1,0,1,0,2,yes,True,FP,dailyroutine,01,14_month,False,wavlm_attn_lw,"(0.8, 1.0]",0.9936336278915404
/orcd/scratch/bcs/001/sensein/sails/BIDS_data/final_bids-dataset/derivatives/preprocessed/sub-F3N4H0K1Z1/ses-01/beh/sub-F3N4H0K1Z1_ses-01_task-dailyroutine_run-04_audio.wav,F3N4H0K1Z1,14_month,1,0.0066361911594867,0,0,1,5,1,yes,True,FN,dailyroutine,01,14_month,False,wavlm_attn_lw,"(-0.001, 0.2]",0.9933638088405133
/orcd/scratch/bcs/001/sensein/sails/BIDS_data/final_bids-dataset/derivatives/preprocessed/sub-Z3H6O7C3O9/ses-01/beh/sub-Z3H6O7C3O9_ses-01_task-dailyroutine_run-02_audio.wav,Z3H6O7C3O9,14_month,0,0.9919780492782592,1,0,1,0,1,yes,True,FP,dailyroutine,01,14_month,False,wavlm_attn_lw,"(0.8, 1.0]",0.9919780492782592
/orcd/scratch/bcs/001/sensein/sails/BIDS_data/final_bids-dataset/derivatives/preprocessed/sub-N3L7A1I2B9/ses-01/beh/sub-N3L7A1I2B9_ses-01_task-toyplay_run-03_audio.wav,N3L7A1I2B9,14_month,0,0.9917633533477784,1,1,1,0,1,yes,True,FP,toyplay,01,14_month,False,wavlm_attn_lw,"(0.8, 1.0]",0.9917633533477784
/orcd/scratch/bcs/001/sensein/sails/BIDS_data/final_bids-dataset/derivatives/preprocessed/sub-C0O6X3N5Y7/ses-01/beh/sub-C0O6X3N5Y7_ses-01_task-toyplay_run-14_audio.wav,C0O6X3N5Y7,14_month,0,0.9911516308784484,1,0,1,0,2,yes,True,FP,toyplay,01,14_month,False,wavlm_attn_lw,"(0.8, 1.0]",0.9911516308784484
/orcd/scratch/bcs/001/sensein/sails/BIDS_data/final_bids-dataset/derivatives/preprocessed/sub-L4M8P2T7S0/ses-02/beh/sub-L4M8P2T7S0_ses-02_task-specialoccasion_run-01_audio.wav,L4M8P2T7S0,36_month,0,0.9880252480506896,1,0,2,0,0,no,False,FP,specialoccasion,02,36_month,True,wavlm_attn_lw,"(0.8, 1.0]",0.9880252480506896
/orcd/scratch/bcs/001/sensein/sails/BIDS_data/final_bids-dataset/derivatives/preprocessed/sub-B8I6G9P2G8/ses-02/beh/sub-B8I6G9P2G8_ses-02_task-motorplay_run-06_audio.wav,B8I6G9P2G8,36_month,0,0.9878679513931274,1,1,1,0,1,yes,True,FP,motorplay,02,36_month,False,wavlm_attn_lw,"(0.8, 1.0]",0.9878679513931274
/orcd/scratch/bcs/001/sensein/sails/BIDS_data/final_bids-dataset/derivatives/preprocessed/sub-Y4W4H9A8X5/ses-02/beh/sub-Y4W4H9A8X5_ses-02_task-specialoccasion_run-03_audio.wav,Y4W4H9A8X5,36_month,0,0.9871352314949036,1,2,6,0,-1,yes,True,FP,specialoccasion,02,36_month,True,wavlm_attn_lw,"(0.8, 1.0]",0.9871352314949036
/orcd/scratch/bcs/001/sensein/sails/BIDS_data/final_bids-dataset/derivatives/preprocessed/sub-D4Y7P4G2V4/ses-02/beh/sub-D4Y7P4G2V4_ses-02_task-toyplay_run-07_audio.wav,D4Y7P4G2V4,36_month,0,0.986861765384674,1,0,1,1,1,yes,True,FP,toyplay,02,36_month,False,wavlm_attn_lw,"(0.8, 1.0]",0.986861765384674
/orcd/scratch/bcs/001/sensein/sails/BIDS_data/final_bids-dataset/derivatives/preprocessed/sub-Y4W4H9A8X5/ses-02/beh/sub-Y4W4H9A8X5_ses-02_task-motorplay_run-01_audio.wav,Y4W4H9A8X5,36_month,0,0.9868221282958984,1,1,8,1,1,yes,True,FP,motorplay,02,36_month,True,wavlm_attn_lw,"(0.8, 1.0]",0.9868221282958984
/orcd/scratch/bcs/001/sensein/sails/BIDS_data/final_bids-dataset/derivatives/preprocessed/sub-L4M8P2T7S0/ses-02/beh/sub-L4M8P2T7S0_ses-02_task-other_run-10_audio.wav,L4M8P2T7S0,36_month,1,0.0132264867424964,0,0,1,0,0,no,False,FN,other,02,36_month,False,wavlm_attn_lw,"(-0.001, 0.2]",0.9867735132575036
/orcd/scratch/bcs/001/sensein/sails/BIDS_data/final_bids-dataset/derivatives/preprocessed/sub-D4Y7P4G2V4/ses-01/beh/sub-D4Y7P4G2V4_ses-01_task-generalsocialcommunicationinteraction_run-02_audio.wav,D4Y7P4G2V4,14_month,0,0.9858869910240172,1,1,1,0,1,yes,True,FP,generalsocialcommunicationinteraction,01,14_month,False,wavlm_attn_lw,"(0.8, 1.0]",0.9858869910240172
/orcd/scratch/bcs/001/sensein/sails/BIDS_data/final_bids-dataset/derivatives/preprocessed/sub-N3L7A1I2B9/ses-01/beh/sub-N3L7A1I2B9_ses-01_task-generalsocialcommunicationinteraction_run-41_audio.wav,N3L7A1I2B9,14_month,0,0.9856459498405457,1,1,1,0,2,yes,True,FP,generalsocialcommunicationinteraction,01,14_month,False,wavlm_attn_lw,"(0.8, 1.0]",0.9856459498405457
/orcd/scratch/bcs/001/sensein/sails/BIDS_data/final_bids-dataset/derivatives/preprocessed/sub-Y4W4H9A8X5/ses-02/beh/sub-Y4W4H9A8X5_ses-02_task-specialoccasion_run-01_audio.wav,Y4W4H9A8X5,36_month,0,0.9797466993331908,1,3,-1,0,-1,yes,True,FP,specialoccasion,02,36_month,False,wavlm_attn_lw,"(0.8, 1.0]",0.9797466993331908
/orcd/scratch/bcs/001/sensein/sails/BIDS_data/final_bids-dataset/derivatives/preprocessed/sub-N3L7A1I2B9/ses-02/beh/sub-N3L7A1I2B9_ses-02_task-dailyroutine_run-02_audio.wav,N3L7A1I2B9,36_month,0,0.978565275669098,1,1,1,0,0,no,False,FP,dailyroutine,02,36_month,False,wavlm_attn_lw,"(0.8, 1.0]",0.978565275669098
/orcd/scratch/bcs/001/sensein/sails/BIDS_data/final_bids-dataset/derivatives/preprocessed/sub-L5Q0Z1W8S2/ses-01/beh/sub-L5Q0Z1W8S2_ses-01_task-motorplay_run-02_audio.wav,L5Q0Z1W8S2,14_month,0,0.97788006067276,1,0,1,0,0,no,False,FP,motorplay,01,14_month,False,wavlm_attn_lw,"(0.8, 1.0]",0.97788006067276
/orcd/scratch/bcs/001/sensein/sails/BIDS_data/final_bids-dataset/derivatives/preprocessed/sub-U6O5F2B7T5/ses-01/beh/sub-U6O5F2B7T5_ses-01_task-motorplay_run-05_audio.wav,U6O5F2B7T5,14_month,1,0.0223197899758815,0,0,1,0,0,yes,True,FN,motorplay,01,14_month,False,wavlm_attn_lw,"(-0.001, 0.2]",0.9776802100241185
/orcd/scratch/bcs/001/sensein/sails/BIDS_data/final_bids-dataset/derivatives/preprocessed/sub-C1G1X2G4C6/ses-02/beh/sub-C1G1X2G4C6_ses-02_task-specialoccasion_run-01_audio.wav,C1G1X2G4C6,36_month,0,0.976713001728058,1,1,2,1,-1,yes,True,FP,specialoccasion,02,36_month,True,wavlm_attn_lw,"(0.8, 1.0]",0.976713001728058
/orcd/scratch/bcs/001/sensein/sails/BIDS_data/final_bids-dataset/derivatives/preprocessed/sub-L4M8P2T7S0/ses-02/beh/sub-L4M8P2T7S0_ses-02_task-motorplay_run-09_audio.wav,L4M8P2T7S0,36_month,0,0.9755138158798218,1,0,1,0,1,yes,True,FP,motorplay,02,36_month,False,wavlm_attn_lw,"(0.8, 1.0]",0.9755138158798218
/orcd/scratch/bcs/001/sensein/sails/BIDS_data/final_bids-dataset/derivatives/preprocessed/sub-D4Y7P4G2V4/ses-01/beh/sub-D4Y7P4G2V4_ses-01_task-motorplay_run-09_audio.wav,D4Y7P4G2V4,14_month,0,0.9746285080909728,1,1,2,0,1,yes,True,FP,motorplay,01,14_month,True,wavlm_attn_lw,"(0.8, 1.0]",0.9746285080909728
/orcd/scratch/bcs/001/sensein/sails/BIDS_data/final_bids-dataset/derivatives/preprocessed/sub-C0O6X3N5Y7/ses-02/beh/sub-C0O6X3N5Y7_ses-02_task-motorplay_run-03_audio.wav,C0O6X3N5Y7,36_month,0,0.9728767275810242,1,1,3,0,2,yes,True,FP,motorplay,02,36_month,True,wavlm_attn_lw,"(0.8, 1.0]",0.9728767275810242
/orcd/scratch/bcs/001/sensein/sails/BIDS_data/final_bids-dataset/derivatives/preprocessed/sub-D4Y7P4G2V4/ses-01/beh/sub-D4Y7P4G2V4_ses-01_task-motorplay_run-05_audio.wav,D4Y7P4G2V4,14_month,0,0.9718305468559264,1,1,2,0,0,no,False,FP,motorplay,01,14_month,True,wavlm_attn_lw,"(0.8, 1.0]",0.9718305468559264
/orcd/scratch/bcs/001/sensein/sails/BIDS_data/final_bids-dataset/derivatives/preprocessed/sub-C0O6X3N5Y7/ses-01/beh/sub-C0O6X3N5Y7_ses-01_task-motorplay_run-01_audio.wav,C0O6X3N5Y7,14_month,0,0.9717507362365724,1,0,1,0,1,yes,True,FP,motorplay,01,14_month,False,wavlm_attn_lw,"(0.8, 1.0]",0.9717507362365724
/orcd/scratch/bcs/001/sensein/sails/BIDS_data/final_bids-dataset/derivatives/preprocessed/sub-F3N4H0K1Z1/ses-02/beh/sub-F3N4H0K1Z1_ses-02_task-toyplay_run-05_audio.wav,F3N4H0K1Z1,36_month,0,0.969732940196991,1,0,1,1,1,yes,True,FP,toyplay,02,36_month,False,wavlm_attn_lw,"(0.8, 1.0]",0.969732940196991
/orcd/scratch/bcs/001/sensein/sails/BIDS_data/final_bids-dataset/derivatives/preprocessed/sub-F3N4H0K1Z1/ses-01/beh/sub-F3N4H0K1Z1_ses-01_task-bookshare_run-01_audio.wav,F3N4H0K1Z1,14_month,0,0.9643096923828124,1,0,2,0,0,no,False,FP,bookshare,01,14_month,True,wavlm_attn_lw,"(0.8, 1.0]",0.9643096923828124
/orcd/scratch/bcs/001/sensein/sails/BIDS_data/final_bids-dataset/derivatives/preprocessed/sub-C0O6X3N5Y7/ses-01/beh/sub-C0O6X3N5Y7_ses-01_task-toyplay_run-12_audio.wav,C0O6X3N5Y7,14_month,1,0.0360203757882118,0,0,1,0,1,yes,True,FN,toyplay,01,14_month,False,wavlm_attn_lw,"(-0.001, 0.2]",0.9639796242117882
/orcd/scratch/bcs/001/sensein/sails/BIDS_data/final_bids-dataset/derivatives/preprocessed/sub-N3L7A1I2B9/ses-02/beh/sub-N3L7A1I2B9_ses-02_task-motorplay_run-03_audio.wav,N3L7A1I2B9,36_month,0,0.9626622200012208,1,1,1,0,1,yes,True,FP,motorplay,02,36_month,False,wavlm_attn_lw,"(0.8, 1.0]",0.9626622200012208
/orcd/scratch/bcs/001/sensein/sails/BIDS_data/final_bids-dataset/derivatives/preprocessed/sub-N3L7A1I2B9/ses-01/beh/sub-N3L7A1I2B9_ses-01_task-dailyroutine_run-27_audio.wav,N3L7A1I2B9,14_month,0,0.9539700746536256,1,0,1,0,2,yes,True,FP,dailyroutine,01,14_month,False,wavlm_attn_lw,"(0.8, 1.0]",0.9539700746536256
/orcd/scratch/bcs/001/sensein/sails/BIDS_data/final_bids-dataset/derivatives/preprocessed/sub-L4M8P2T7S0/ses-02/beh/sub-L4M8P2T7S0_ses-02_task-motorplay_run-02_audio.wav,L4M8P2T7S0,36_month,0,0.9448049068450928,1,0,1,0,1,yes,True,FP,motorplay,02,36_month,False,wavlm_attn_lw,"(0.8, 1.0]",0.9448049068450928
/orcd/scratch/bcs/001/sensein/sails/BIDS_data/final_bids-dataset/derivatives/preprocessed/sub-N3L7A1I2B9/ses-01/beh/sub-N3L7A1I2B9_ses-01_task-generalsocialcommunicationinteraction_run-15_audio.wav,N3L7A1I2B9,14_month,0,0.9396759271621704,1,0,1,0,1,yes,True,FP,generalsocialcommunicationinteraction,01,14_month,False,wavlm_attn_lw,"(0.8, 1.0]",0.9396759271621704
/orcd/scratch/bcs/001/sensein/sails/BIDS_data/final_bids-dataset/derivatives/preprocessed/sub-L7Z6Q2U6Y6/ses-01/beh/sub-L7Z6Q2U6Y6_ses-01_task-toyplay_run-01_audio.wav,L7Z6Q2U6Y6,14_month,0,0.9368472695350648,1,0,1,0,0,no,False,FP,toyplay,01,14_month,False,wavlm_attn_lw,"(0.8, 1.0]",0.9368472695350648
/orcd/scratch/bcs/001/sensein/sails/BIDS_data/final_bids-dataset/derivatives/preprocessed/sub-N3L7A1I2B9/ses-02/beh/sub-N3L7A1I2B9_ses-02_task-motorplay_run-04_audio.wav,N3L7A1I2B9,36_month,0,0.9362503290176392,1,0,1,1,1,yes,True,FP,motorplay,02,36_month,False,wavlm_attn_lw,"(0.8, 1.0]",0.9362503290176392
/orcd/scratch/bcs/001/sensein/sails/BIDS_data/final_bids-dataset/derivatives/preprocessed/sub-D4Y7P4G2V4/ses-01/beh/sub-D4Y7P4G2V4_ses-01_task-motorplay_run-01_audio.wav,D4Y7P4G2V4,14_month,1,0.0692301169037818,0,0,4,0,2,yes,True,FN,motorplay,01,14_month,True,wavlm_attn_lw,"(-0.001, 0.2]",0.9307698830962182
/orcd/scratch/bcs/001/sensein/sails/BIDS_data/final_bids-dataset/derivatives/preprocessed/sub-D4Y7P4G2V4/ses-01/beh/sub-D4Y7P4G2V4_ses-01_task-motorplay_run-02_audio.wav,D4Y7P4G2V4,14_month,0,0.9257806539535522,1,0,4,0,1,yes,True,FP,motorplay,01,14_month,True,wavlm_attn_lw,"(0.8, 1.0]",0.9257806539535522
